"","sh","pmax","stability","S_seagrass","S_bistable","S_bare","CA_seagrass","CA_bistable","CA_bare","CS_seagrass","CS_bistable","CS_bare","CB_seagrass","CB_bistable","CB_bare","N_seagrass","N_bistable","N_bare"
"698",100,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"699",500,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"700",1000,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"701",6000,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"702",10000,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"703",22.7,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"704",100,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"705",500,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"706",1000,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"707",6000,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"708",10000,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"709",22.7,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"710",100,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"711",500,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"712",1000,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"713",6000,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"714",10000,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"715",22.7,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"716",100,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"717",500,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"718",1000,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"719",6000,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"720",10000,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"721",22.7,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"722",100,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"723",500,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"724",1000,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"725",6000,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"726",10000,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"727",22.7,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"728",100,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"729",500,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"730",1000,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"731",6000,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"732",10000,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"733",22.7,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"734",100,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"735",500,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"736",1000,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"737",6000,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"738",10000,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"739",22.7,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"740",100,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"741",500,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"742",1000,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"743",6000,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"744",10000,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"745",22.7,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"746",100,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"747",500,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"748",1000,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"749",6000,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"750",10000,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"751",22.7,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"752",100,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"753",500,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"754",1000,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"755",6000,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"756",10000,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"757",22.7,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"758",100,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"759",500,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"760",1000,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"761",6000,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"762",10000,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"763",22.7,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"764",100,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"765",500,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"766",1000,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"767",6000,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"768",10000,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"769",22.7,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"770",100,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"771",500,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"772",1000,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"773",6000,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"774",10000,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"775",22.7,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"776",100,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"777",500,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"778",1000,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"779",6000,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"780",10000,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"781",22.7,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"782",100,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"783",500,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"784",1000,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"785",6000,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"786",10000,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"787",22.7,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"788",100,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"789",500,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"790",1000,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"791",6000,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"792",10000,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"793",22.7,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"794",100,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"795",500,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"796",1000,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"797",6000,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"798",10000,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"799",22.7,2.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.3,NA,NA,1.69
"800",100,2.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.3,NA,NA,1.69
"801",500,2.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.3,NA,NA,1.69
"802",1000,2.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.3,NA,NA,1.69
"803",6000,2.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.3,NA,NA,1.69
"804",10000,2.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.3,NA,NA,1.69
"805",22.7,2.29865771812081,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1103.75,NA,NA,1.69
"806",100,2.29865771812081,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1103.75,NA,NA,1.69
"807",500,2.29865771812081,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1103.75,NA,NA,1.69
"808",1000,2.29865771812081,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1103.75,NA,NA,1.69
"809",6000,2.29865771812081,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1103.75,NA,NA,1.69
"810",10000,2.29865771812081,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1103.75,NA,NA,1.69
"811",22.7,2.31208053691275,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1110.2,NA,NA,1.7
"812",100,2.31208053691275,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1110.2,NA,NA,1.7
"813",500,2.31208053691275,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1110.2,NA,NA,1.7
"814",1000,2.31208053691275,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1110.2,NA,NA,1.7
"815",6000,2.31208053691275,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1110.2,NA,NA,1.7
"816",10000,2.31208053691275,"bare",NA,NA,0,NA,NA,0.76,NA,NA,0,NA,NA,1110.2,NA,NA,1.7
"817",22.7,2.3255033557047,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1116.65,NA,NA,1.7
"818",100,2.3255033557047,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1116.65,NA,NA,1.7
"819",500,2.3255033557047,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1116.65,NA,NA,1.7
"820",1000,2.3255033557047,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1116.65,NA,NA,1.7
"821",6000,2.3255033557047,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1116.65,NA,NA,1.7
"822",10000,2.3255033557047,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1116.65,NA,NA,1.7
"823",22.7,2.33892617449664,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1123.1,NA,NA,1.71
"824",100,2.33892617449664,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1123.1,NA,NA,1.71
"825",500,2.33892617449664,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1123.1,NA,NA,1.71
"826",1000,2.33892617449664,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1123.1,NA,NA,1.71
"827",6000,2.33892617449664,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1123.1,NA,NA,1.71
"828",10000,2.33892617449664,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1123.1,NA,NA,1.71
"829",22.7,2.35234899328859,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1129.55,NA,NA,1.71
"830",100,2.35234899328859,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1129.55,NA,NA,1.71
"831",500,2.35234899328859,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1129.55,NA,NA,1.71
"832",1000,2.35234899328859,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1129.55,NA,NA,1.71
"833",6000,2.35234899328859,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1129.55,NA,NA,1.71
"834",10000,2.35234899328859,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1129.55,NA,NA,1.71
"835",22.7,2.36577181208054,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1136,NA,NA,1.72
"836",100,2.36577181208054,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1136,NA,NA,1.72
"837",500,2.36577181208054,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1136,NA,NA,1.72
"838",1000,2.36577181208054,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1136,NA,NA,1.72
"839",6000,2.36577181208054,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1136,NA,NA,1.72
"840",10000,2.36577181208054,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1136,NA,NA,1.72
"841",22.7,2.37919463087248,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1142.44,NA,NA,1.72
"842",100,2.37919463087248,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1142.44,NA,NA,1.72
"843",500,2.37919463087248,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1142.44,NA,NA,1.72
"844",1000,2.37919463087248,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1142.44,NA,NA,1.72
"845",6000,2.37919463087248,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1142.44,NA,NA,1.72
"846",10000,2.37919463087248,"bare",NA,NA,0,NA,NA,0.78,NA,NA,0,NA,NA,1142.44,NA,NA,1.72
"847",22.7,2.39261744966443,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1148.89,NA,NA,1.72
"848",100,2.39261744966443,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1148.89,NA,NA,1.72
"849",500,2.39261744966443,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1148.89,NA,NA,1.72
"850",1000,2.39261744966443,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1148.89,NA,NA,1.72
"851",6000,2.39261744966443,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1148.89,NA,NA,1.72
"852",10000,2.39261744966443,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1148.89,NA,NA,1.72
"853",22.7,2.40604026845638,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1155.34,NA,NA,1.73
"854",100,2.40604026845638,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1155.34,NA,NA,1.73
"855",500,2.40604026845638,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1155.34,NA,NA,1.73
"856",1000,2.40604026845638,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1155.34,NA,NA,1.73
"857",6000,2.40604026845638,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1155.34,NA,NA,1.73
"858",10000,2.40604026845638,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1155.34,NA,NA,1.73
"859",22.7,2.41946308724832,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1161.79,NA,NA,1.73
"860",100,2.41946308724832,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1161.79,NA,NA,1.73
"861",500,2.41946308724832,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1161.79,NA,NA,1.73
"862",1000,2.41946308724832,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1161.79,NA,NA,1.73
"863",6000,2.41946308724832,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1161.79,NA,NA,1.73
"864",10000,2.41946308724832,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1161.79,NA,NA,1.73
"865",22.7,2.43288590604027,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1168.24,NA,NA,1.74
"866",100,2.43288590604027,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1168.24,NA,NA,1.74
"867",500,2.43288590604027,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1168.24,NA,NA,1.74
"868",1000,2.43288590604027,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1168.24,NA,NA,1.74
"869",6000,2.43288590604027,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1168.24,NA,NA,1.74
"870",10000,2.43288590604027,"bare",NA,NA,0,NA,NA,0.8,NA,NA,0,NA,NA,1168.24,NA,NA,1.74
"871",22.7,2.44630872483221,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1174.69,NA,NA,1.74
"872",100,2.44630872483221,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1174.69,NA,NA,1.74
"873",500,2.44630872483221,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1174.69,NA,NA,1.74
"874",1000,2.44630872483221,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1174.69,NA,NA,1.74
"875",6000,2.44630872483221,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1174.69,NA,NA,1.74
"876",10000,2.44630872483221,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1174.69,NA,NA,1.74
"877",22.7,2.45973154362416,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1181.14,NA,NA,1.74
"878",100,2.45973154362416,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1181.14,NA,NA,1.74
"879",500,2.45973154362416,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1181.14,NA,NA,1.74
"880",1000,2.45973154362416,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1181.14,NA,NA,1.74
"881",6000,2.45973154362416,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1181.14,NA,NA,1.74
"882",10000,2.45973154362416,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1181.14,NA,NA,1.74
"883",22.7,2.47315436241611,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1187.59,NA,NA,1.75
"884",100,2.47315436241611,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1187.59,NA,NA,1.75
"885",500,2.47315436241611,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1187.59,NA,NA,1.75
"886",1000,2.47315436241611,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1187.59,NA,NA,1.75
"887",6000,2.47315436241611,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1187.59,NA,NA,1.75
"888",10000,2.47315436241611,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1187.59,NA,NA,1.75
"889",22.7,2.48657718120805,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1194.04,NA,NA,1.75
"890",100,2.48657718120805,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1194.04,NA,NA,1.75
"891",500,2.48657718120805,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1194.04,NA,NA,1.75
"892",1000,2.48657718120805,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1194.04,NA,NA,1.75
"893",6000,2.48657718120805,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1194.04,NA,NA,1.75
"894",10000,2.48657718120805,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1194.04,NA,NA,1.75
"895",22.7,2.5,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1200.49,NA,NA,1.76
"896",100,2.5,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1200.49,NA,NA,1.76
"897",500,2.5,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1200.49,NA,NA,1.76
"898",1000,2.5,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1200.49,NA,NA,1.76
"899",6000,2.5,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1200.49,NA,NA,1.76
"900",10000,2.5,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1200.49,NA,NA,1.76
